2025-08-01 01:28:51.243 [LE] INFO  [JTS-Main] - ------------------------------- TWS RESTART --------------------------------
2025-08-01 01:28:51.817 [LE] INFO  [JTS-Main] - Locale=en_US  country=United States  variant=
2025-08-01 01:28:51.818 [LE] INFO  [JTS-Main] - prohibiting class lookup [twslaunch.ji18n.LauncherLanguage]
2025-08-01 01:28:51.820 [LE] INFO  [JTS-Main] - prohibiting class lookup [twslaunch.ji18n.LauncherLanguage_en]
2025-08-01 01:28:51.820 [LE] INFO  [JTS-Main] - prohibiting class lookup [twslaunch.ji18n.LauncherLanguage_en_US]
2025-08-01 01:28:51.820 [LE] INFO  [JTS-Main] - LOCALE:  type: launcher intended: en_US actual:  size: 503
2025-08-01 01:28:51.820 [LE] INFO  [JTS-Main] - settings dir: 'C:\Users\mrbat\Desktop\495\tws'
2025-08-01 01:28:51.834 [LE] INFO  [JTS-Main] - Verifying environment [entryPoint=TWS_UPDATABLE]...
2025-08-01 01:28:51.834 [LE] INFO  [AWT-EventQueue-0] - LauncherFontUpdater: simulatehighdefscreen=false
2025-08-01 01:28:51.834 [LE] INFO  [AWT-EventQueue-0] - LauncherFontUpdater: Screen dimensions=1920x1080
2025-08-01 01:28:51.834 [LE] INFO  [AWT-EventQueue-0] - LauncherFontUpdater: highres=false
2025-08-01 01:28:51.834 [LE] INFO  [AWT-EventQueue-0] - LauncherFontUpdater: FontSize=16
2025-08-01 01:28:51.839 [LE] INFO  [AWT-EventQueue-0] - LauncherJtsLookAndFeel initialized
2025-08-01 01:28:51.881 [LE] INFO  [AWT-EventQueue-0] - Install4jAutoUpdateService initialized [props=LauncherProperties[updateDownloadUrl=https://download2.interactivebrokers.com/installers/tws/latest,skipUpdateCheck=false,nightlyEnabled=false,channelNameArg=null,channelName=latest,channelChanged=false,jtsConfigDir=C:\Users\mrbat\Desktop\495\tws,apiPort=null,sessionId=null,installDir=C:\Users\mrbat\Desktop\495\tws\,exeName=tws]].
2025-08-01 01:28:51.897 [LE] INFO  [AWT-EventQueue-0] - Proxy not found for accessing 'https://download2.interactivebrokers.com/installers/tws/latest'
2025-08-01 01:28:51.898 [LE] INFO  [AWT-EventQueue-0] - Checking for update [args=[-Vchannel=latest, -VchannelChanged=false, -VcustomJtsConfigDir=C:\Users\mrbat\Desktop\495\tws]]...
2025-08-01 01:28:53.573 [LE] INFO  [JTS-Main] - Initializing launcher downloader [internalJars=jts4launch-1039-windows-x64.jar,internalJarsUrl=https://download2.interactivebrokers.com/installers/tws/latest,thirdPartyJars=jackson-databind-2.12.3.jar:jxbrowser-7.41.3.jar:total-2024.jar:batik-all-1.16.jar:jxbrowser-swing-7.41.3.jar:fop-2.8.jar:protobuf-java-3.25.6.jar:jxbrowser-win64-7.41.3.jar:jackson-annotations-2.12.3.jar:xmlgraphics-commons-2.8.jar,thirdPartyJarsUrl=https://download2.interactivebrokers.com/installers/jars,mainJarName=jts4launch-1039-windows-x64.jar,mainJarDigest=4a482de7e214afa4de7fcb07d2e48e9a1b78c3f3f3fa7a426b6ddc9b941f8784,ignoreDate=false,ignoreDownload=false]...
2025-08-01 01:28:53.573 [LE] INFO  [JTS-Main] - Verifying SHA-256 digest [digestUrl=https://download2.interactivebrokers.com/installers/tws/latest/jts4launch-1039-windows-x64.jar.sha256,expectedDigest=4a482de7e214afa4de7fcb07d2e48e9a1b78c3f3f3fa7a426b6ddc9b941f8784]...
2025-08-01 01:28:53.574 [LE] INFO  [JTS-Main] - Starting to download 'https://download2.interactivebrokers.com/installers/tws/latest/jts4launch-1039-windows-x64.jar.sha256' using HotBackup 'https://download2.interactivebrokers.com/installers/tws/latest/jts4launch-1039-windows-x64.jar.sha256'
2025-08-01 01:28:53.597 [LE] INFO  [JTS-Main] - getFileFromUrl: dest=C:\Users\mrbat\AppData\Local\Temp\digest3327200728107731210.tmp empty sourceSize=64
2025-08-01 01:28:53.598 [LE] INFO  [JTS-Main] - Finished downloading file [path=/installers/tws/latest/jts4launch-1039-windows-x64.jar.sha256,startPosition=0,totalBytesRead=64,fileLen=64,remoteLength=64].
2025-08-01 01:28:53.607 [LE] INFO  [JTS-Main] - Remote 'jts4launch-1039-windows-x64.jar' is compatible with this launcher.
2025-08-01 01:28:53.913 [LE] INFO  [JTS-Main] - Checking which local files need to be updated [relaxedRemoteFileSize: false]...
2025-08-01 01:28:53.913 [LE] INFO  [JTS-Main] - 0 file(s) need to be updated.
2025-08-01 01:28:53.921 [LE] INFO  [JTS-MiscUlrsRequester-2] - Connecting cdc1.ibllc.com:4000 timeout=10000...
2025-08-01 01:28:53.969 [LE] INFO  [JTS-MiscUlrsRequester-2] - Connected to cdc1.ibllc.com:4000/8.17.22.31 remote-ip on local port 0 socket local addrs:port /192.168.1.166:57668
2025-08-01 01:28:53.971 [LE] INFO  [JTS-MiscUlrsRequester-2] - Updating machine info [connectionAddress=/192.168.1.166]...
2025-08-01 01:28:53.971 [LE] INFO  [JTS-MiscUlrsRequester-2] - Creating unique random...
2025-08-01 01:28:53.976 [LE] INFO  [JTS-MiscUlrsRequester-2] - id=14460645
2025-08-01 01:28:53.976 [LE] INFO  [JTS-MiscUlrsRequester-2] - Resolving MAC address...
2025-08-01 01:28:53.987 [LE] INFO  [JTS-MiscUlrsRequester-2] - MACNetworkInfo created <14460645|34:5A:60:10:8B:2E|192.168.1.166>.
2025-08-01 01:28:53.992 [LE] INFO  [JTS-MISC URLsListenerS1-3] - Starting listener thread [sessionID=1]...
2025-08-01 01:28:54.003 [LE] INFO  [JTS-MiscUlrsRequester-2] - Sending MiscUrls request
2025-08-01 01:28:54.004 [LE] INFO  [JTS-AuthDispatcherS1-4] - Starting dispatcher thread [sessionID=1]...
2025-08-01 01:28:54.006 [LE] INFO  [JTS-MiscUlrsRequester-2] - LOGIN_TIME_MONITOR	 false 01:28:54:006 since start = 0 thread delay = 0 global delay = 0 tag=null, cls=AuthDispatcher method=send
2025-08-01 01:28:54.006 [LE] INFO  [JTS-AuthResponseMonitor-5] - Starting auth response monitor thread
2025-08-01 01:28:54.006 [LE] INFO  [JTS-MISC URLsListenerS1-3] - Initial listener buffer size is 65536.
2025-08-01 01:28:54.006 [LE] INFO  [JTS-MISC URLsListenerS1-3] - Listener thread [sessionID=1] is ready to process messages.
2025-08-01 01:28:54.034 [LE] INFO  [JTS-AuthDispatcherS1-4] - Received NS_MISC_URLS
2025-08-01 01:28:54.034 [LE] INFO  [JTS-AuthDispatcherS1-4] - IBMiscUrl.miscUrlMessage()[sslRequired=true]
2025-08-01 01:28:54.035 [LE] INFO  [JTS-AuthDispatcherS1-4] - Misc URL: scope is blank - setting userScope to EXTERNAL
2025-08-01 01:28:54.035 [LE] INFO  [JTS-AuthDispatcherS1-4] - Misc URL: setting userScope to EXTERNAL
2025-08-01 01:28:54.038 [LE] INFO  [AWT-EventQueue-0] - OvernightManager.dayInit: new values: dayOfTheWeek: 6 (Fri), YYYYMMofToday: 202508, YYYYMMDDofToday: 20250801, m_todayDate: 20250801, dueToChangeInTimezone: false
2025-08-01 01:28:54.038 [LE] INFO  [JTS-AuthDispatcherS1-4] - Disconnecting cdc1.ibllc.com:4000 [disconnectDetails=DisconnectDetails[sessionID=1,endPoint=cdc1.ibllc.com:4000,reason=DISCONNECT_BY_DESIGN,cause=null,systemMessage=null,keepSocketOpen=false]]...
2025-08-01 01:28:54.039 [LE] INFO  [JTS-AuthDispatcherS1-4] - Socket closed.
2025-08-01 01:28:54.039 [LE] INFO  [JTS-MISC URLsListenerS1-3] - Socket or stream for connection cdc1.ibllc.com:4000 was closed by another thread.
2025-08-01 01:28:54.039 [LE] INFO  [JTS-AuthDispatcherS1-4] - SocketTracker[name=name=MISC URLs(cdc1.ibllc.com:4000),usesCcpConMan=false,lastReadTimestamp=1754026134033,lastReadDateTime=2025-08-01T01:28:54.033,lastFixSendTime=].
2025-08-01 01:28:54.040 [LE] INFO  [JTS-AuthDispatcherS1-4] - Interrupting dispatcher [sessionID=1]...
2025-08-01 01:28:54.040 [LE] INFO  [JTS-AuthDispatcherS1-4] - Interrupting listener [sessionID=1,disconnectSocket=true]...
2025-08-01 01:28:54.040 [LE] INFO  [JTS-AuthDispatcherS1-4] - Dispatcher thread terminating [sessionID=1,interrupted=true]...
2025-08-01 01:28:54.040 [LE] INFO  [JTS-MISC URLsListenerS1-3] - Listener thread terminating [sessionID=1] [seen=1159,totalShifted=1159,moreAvailable=0]
2025-08-01 01:28:54.040 [LE] INFO  [JTS-AuthResponseMonitor-5] - Terminating auth response monitor thread
2025-08-01 01:28:54.201 [LE] INFO  [AWT-EventQueue-0] - Default timezone:America/New_York
2025-08-01 01:28:54.203 [LE] INFO  [AWT-EventQueue-0] - Starting GstatMessageMgr...
2025-08-01 01:28:54.207 [LE] INFO  [JTS-GstatMessageMgr-8] - Sending a request to GSTAT [url=https://api.ibkr.com/v1/gstat//bulletins,data='{"p":"10391d","t":"Maintenance","tz":"America/New_York","format":"webapp","theme":"dark","fontSize":"12px","lang":"en"}']...
2025-08-01 01:28:54.220 [LE] INFO  [AWT-EventQueue-0] - Started on 20250801-05:28:54
2025-08-01 01:28:54.221 [LE] INFO  [AWT-EventQueue-0] - Default timezone:America/New_York name:Eastern Standard Time dst:3600000
2025-08-01 01:28:54.221 [LE] INFO  [AWT-EventQueue-0] - java version = 17.0.10.0.101
2025-08-01 01:28:54.221 [LE] INFO  [AWT-EventQueue-0] - sun.arch.data.model = 64
2025-08-01 01:28:54.221 [LE] INFO  [AWT-EventQueue-0] - os = Windows 11
2025-08-01 01:28:54.221 [LE] INFO  [AWT-EventQueue-0] - os version = 10.0
2025-08-01 01:28:54.221 [LE] INFO  [AWT-EventQueue-0] - os architecture = 64
2025-08-01 01:28:54.221 [LE] INFO  [AWT-EventQueue-0] - runtime = OpenJDK Runtime Environment
2025-08-01 01:28:54.221 [LE] INFO  [AWT-EventQueue-0] - vendor = Azul Systems, Inc.
2025-08-01 01:28:54.221 [LE] INFO  [AWT-EventQueue-0] - vm name = OpenJDK 64-Bit Server VM
2025-08-01 01:28:54.221 [LE] INFO  [AWT-EventQueue-0] - username = 'mrbat'
2025-08-01 01:28:54.376 [LE] INFO  [AWT-EventQueue-0] - Basic init done. Login window shown
2025-08-01 01:28:54.377 [LE] INFO  [JTS-Main] - Launcher created @ 20250729-16:08:59
2025-08-01 01:28:54.400 [LE] INFO  [JTS-GstatMessageMgr-8] - Received response [errorCode=204,contentLen=-1].
2025-08-01 01:28:55.138 [LE] INFO  [JavaFX Application Thread] - GstatMessagePanel: setup web app is done
2025-08-01 01:29:10.787 [LE] INFO  [AWT-EventQueue-0] - Stopping GstatMessageMgr...
2025-08-01 01:29:10.788 [LE] INFO  [AWT-EventQueue-0] - LoginWindow.onLogin() - request MiscUrls
2025-08-01 01:29:10.789 [LE] INFO  [AWT-EventQueue-0] - Setting dir is C:\Users\mrbat\Desktop\495\tws\
2025-08-01 01:29:10.789 [LE] INFO  [AWT-EventQueue-0] - PROXY Cleared HTTP proxy: no valid proxy is present (passing on :0)
2025-08-01 01:29:10.793 [LE] INFO  [AWT-EventQueue-0] - host = cdc1.ibllc.com
2025-08-01 01:29:10.793 [LE] INFO  [AWT-EventQueue-0] - remotePort = 4001
2025-08-01 01:29:10.793 [LE] INFO  [AWT-EventQueue-0] - localPort = 0
2025-08-01 01:29:10.794 [LE] INFO  [AWT-EventQueue-0] - SPLASH Creating screen with 11 steps
2025-08-01 01:29:10.812 [LE] INFO  [AWT-EventQueue-0] - UserCredentials.sessionId() [this=1033322388,old=null,new=688c50a6.032b].
2025-08-01 01:29:10.812 [LE] INFO  [AWT-EventQueue-0] - CONN CALC: Last connection attempt time is cleared!
2025-08-01 01:29:10.812 [LE] INFO  [AWT-EventQueue-0] - CONN CALC: Last connection set as now:01:29:10:812
2025-08-01 01:29:10.812 [LE] INFO  [AWT-EventQueue-0] - Prelogin delay:0
2025-08-01 01:29:10.813 [LE] INFO  [JTS-Login-10] - Starting launcher login thread
2025-08-01 01:29:10.813 [LE] INFO  [AWT-EventQueue-0] - Network monitor is activated
2025-08-01 01:29:10.813 [LE] INFO  [JTS-Login-10] - LauncherLoginThread.runLoginWithUI()[hotBackupStrategy=ON,loginAttempt=1,socketDelay=20000].
2025-08-01 01:29:10.813 [LE] INFO  [JTS-Login-10] - SPLASH Connecting to server
2025-08-01 01:29:10.815 [LE] INFO  [JTS-Login-10] - ### startLogin startTime=1754026150812
2025-08-01 01:29:10.815 [LE] INFO  [JTS-Login-10] - ### loginAttempt loginAttempt=1
2025-08-01 01:29:10.815 [LE] INFO  [JTS-Login-10] - Connecting cdc1.ibllc.com:4001 (SSL) timeout=20000...
2025-08-01 01:29:10.815 [LE] INFO  [JTS-Login-10] - ### onSocketOpenStart socketOpenStart=1754026150815; endPoint=cdc1.ibllc.com; port=4001
2025-08-01 01:29:10.846 [LE] INFO  [JTS-Login-10] - ### onSocketOpenEnd socketOpenEnd=1754026150846
2025-08-01 01:29:10.846 [LE] INFO  [JTS-Login-10] - Connected to cdc1.ibllc.com:4001 (SSL)/8.17.22.31 remote-ip on local port 0 socket local addrs:port /192.168.1.166:57678
2025-08-01 01:29:10.846 [LE] INFO  [JTS-Login-10] - Updating machine info [connectionAddress=/192.168.1.166]...
2025-08-01 01:29:10.847 [LE] INFO  [JTS-Login-10] - JTSAuthConnection.onConnected(): lastKnownCipherStatus=INSECURE
2025-08-01 01:29:10.847 [LE] INFO  [JTS-Login-10] - Changing state for connection from PRELOGON to PRELOGON in B 410830320: SessionSocket:2
2025-08-01 01:29:10.847 [LE] INFO  [JTS-Login-10] - Authenticating
2025-08-01 01:29:10.847 [LE] INFO  [JTS-Login-10] - AuthTimeoutMonitor-CCP: deactivate
2025-08-01 01:29:10.847 [LE] INFO  [JTS-Login-10] - AuthTimeoutMonitor-CCP: timeout=20000
2025-08-01 01:29:10.847 [LE] INFO  [JTS-CCPListenerS2-12] - Starting listener thread [sessionID=2]...
2025-08-01 01:29:10.848 [LE] INFO  [JTS-Login-10] - AuthTimeoutMonitor-CCP: activate
2025-08-01 01:29:10.848 [LE] INFO  [JTS-AuthTimeoutMonitorThread-CCP-14] - Starting auth timeout monitor thread for CCP
2025-08-01 01:29:10.848 [LE] INFO  [JTS-Login-10] - SPLASH -0001 step 1 AuthDispatcher.connect
2025-08-01 01:29:10.848 [LE] INFO  [JTS-Login-10] - Sending connect request
2025-08-01 01:29:10.848 [LE] INFO  [JTS-AuthDispatcherS2-13] - Starting dispatcher thread [sessionID=2]...
2025-08-01 01:29:10.848 [LE] INFO  [JTS-Login-10] - AuthDispatcher.initNSMsgVersionLimits: minVersion=38, maxVersion=50
2025-08-01 01:29:10.850 [LE] INFO  [JTS-Login-10] - AuthDispatcher.NSConnectRequest: userSessionID=688c50a6.032b, beeDemoType=NULL
2025-08-01 01:29:10.850 [LE] INFO  [JTS-Login-10] - ### onNsMsg loginMessageReq=1754026150850; brandNewUser=false
2025-08-01 01:29:10.949 [LE] INFO  [JTS-Login-10] - SPLASH Authenticating
2025-08-01 01:29:10.949 [LE] INFO  [JTS-CCPListenerS2-12] - Initial listener buffer size is 65536.
2025-08-01 01:29:10.949 [LE] INFO  [JTS-CCPListenerS2-12] - Listener thread [sessionID=2] is ready to process messages.
2025-08-01 01:29:10.951 [LE] INFO  [JTS-Login-10] - Terminating launcher login thread
2025-08-01 01:29:10.980 [LE] INFO  [JTS-AuthDispatcherS2-13] - set nsMsgVersion: context=AuthStart; version=50
2025-08-01 01:29:10.980 [LE] INFO  [JTS-AuthDispatcherS2-13] - Received NS_AUTH_START: 1
2025-08-01 01:29:10.982 [LE] INFO  [JTS-AuthDispatcherS2-13] - pwd time to expiry ms: 2348350248000 days: 27180
2025-08-01 01:29:10.982 [LE] INFO  [JTS-AuthDispatcherS2-13] - Long pwd allowed: true
2025-08-01 01:29:10.982 [LE] INFO  [JTS-AuthDispatcherS2-13] -  NS_AUTH_START version=50 pwd=1 soft=0 token(s)=[token=0] initialTokenType=PWD authenticationType=MARKET_DATA_CONNECTION identityHashcode=1234145977
2025-08-01 01:29:10.982 [LE] INFO  [JTS-AuthDispatcherS2-13] - ### onStartAuthentication
2025-08-01 01:29:10.982 [LE] INFO  [JTS-AuthDispatcherS2-13] - Starting password Authentication
2025-08-01 01:29:10.983 [LE] INFO  [JTS-AuthDispatcherS2-13] - ### onXyzAuthQuery
2025-08-01 01:29:10.983 [LE] INFO  [JTS-AuthDispatcherS2-13] - sendXYZMessage: 777
2025-08-01 01:29:10.983 [LE] INFO  [JTS-AuthDispatcherS2-13] - UserCredentials.setFrom() [this=1558824886,other=1033322388,old=null,new=688c50a6.032b].
2025-08-01 01:29:10.983 [LE] INFO  [AWT-EventQueue-0] - SplashScreen: using ads manager
2025-08-01 01:29:10.985 [LE] INFO  [AWT-EventQueue-0] - AdImageContainer: start build ads UI
2025-08-01 01:29:10.987 [LE] INFO  [JTS-CachedThreadExecutor-19] - AdManager: NEXT_AD request https://api.ibkr.com/tws.proxy/info/next?platform=dTWS&size=1200x1000&lang=en&version=null&build=latest
2025-08-01 01:29:10.987 [LE] INFO  [JTS-CachedThreadExecutor-19] - AdManager: sending request with header X-USERNAME
2025-08-01 01:29:11.016 [LE] INFO  [JTS-AuthDispatcherS2-13] - Receiver: 777
2025-08-01 01:29:11.017 [LE] ERROR [JTS-AuthDispatcherS2-13] - ERROR: Received twslaunch.jauthentication.N with userName NOT PRINTED in it - this is not expected
2025-08-01 01:29:11.017 [LE] INFO  [JTS-AuthDispatcherS2-13] - processXYZMessage: 777, protocol version: 50
2025-08-01 01:29:11.017 [LE] INFO  [JTS-AuthDispatcherS2-13] - Received AUTH_PARAMS
2025-08-01 01:29:11.017 [LE] INFO  [JTS-AuthDispatcherS2-13] - ### onXyzAuthParams
2025-08-01 01:29:11.017 [LE] INFO  [JTS-AuthDispatcherS2-13] - sendXYZMessage: 777
2025-08-01 01:29:11.045 [LE] INFO  [JTS-AuthDispatcherS2-13] - Receiver: 777
2025-08-01 01:29:11.045 [LE] ERROR [JTS-AuthDispatcherS2-13] - ERROR: Received twslaunch.jauthentication.N with userName NOT PRINTED in it - this is not expected
2025-08-01 01:29:11.045 [LE] INFO  [JTS-AuthDispatcherS2-13] - processXYZMessage: 777, protocol version: 50
2025-08-01 01:29:11.045 [LE] INFO  [JTS-AuthDispatcherS2-13] - Received SERVER_PARAMS
2025-08-01 01:29:11.047 [LE] INFO  [JTS-AuthDispatcherS2-13] - Session Token received in AuthenticationMessageXYZ=7a4e0XXXXX.., messageId=SERVER_KEY (4)
2025-08-01 01:29:11.047 [LE] INFO  [JTS-AuthDispatcherS2-13] - sendXYZMessage: 777
2025-08-01 01:29:11.075 [LE] INFO  [JTS-AuthDispatcherS2-13] - SPLASH 0227 step 2 AuthDispatcher.processDataItr
2025-08-01 01:29:11.075 [LE] INFO  [JTS-AuthDispatcherS2-13] - Receiver: 777
2025-08-01 01:29:11.075 [LE] ERROR [JTS-AuthDispatcherS2-13] - ERROR: Received twslaunch.jauthentication.N with userName NOT PRINTED in it - this is not expected
2025-08-01 01:29:11.075 [LE] INFO  [JTS-AuthDispatcherS2-13] - processXYZMessage: 777, protocol version: 50
2025-08-01 01:29:11.075 [LE] INFO  [JTS-AuthDispatcherS2-13] - Received AUTH_RESULT
2025-08-01 01:29:11.075 [LE] INFO  [JTS-AuthDispatcherS2-13] - ### onXyzAuthServerProof
2025-08-01 01:29:11.075 [LE] INFO  [JTS-AuthDispatcherS2-13] - AUTH_RESULT indicates wrong password
2025-08-01 01:29:11.076 [LE] INFO  [JTS-CCPListenerS2-12] - Socket for connection cdc1.ibllc.com:4001 (SSL) was closed by peer.
2025-08-01 01:29:11.076 [LE] INFO  [JTS-AuthDispatcherS2-13] - Starting GstatMessageMgr...
2025-08-01 01:29:11.077 [LE] INFO  [JTS-GstatMessageMgr-20] - Sending a request to GSTAT [url=https://api.ibkr.com/v1/gstat//bulletins,data='{"p":"10391d","t":"Maintenance","tz":"America/New_York","peer":"cdc1.ibllc.com","format":"webapp","theme":"dark","fontSize":"12px","lang":"en","user":"***","ut":"live"}']...
2025-08-01 01:29:11.077 [LE] INFO  [JTS-AuthDispatcherS2-13] - Reconnection time cleared: argClearBackoff=true base=0 range=5000 next=0 disconnected=0
2025-08-01 01:29:11.077 [LE] INFO  [JTS-AuthDispatcherS2-13] - Disconnecting cdc1.ibllc.com:4001 (SSL) [disconnectDetails=DisconnectDetails[sessionID=2,endPoint=cdc1.ibllc.com:4001 (SSL),reason=DISCONNECT_AUTHORIZATION_FAILED,cause=null,systemMessage=Invalid username or password. 

Please check the "Caps Lock" key; passwords are case sensitive. 

If you are in the process of opening an individual account, please contact 
customer service to reset the password. 

If you are in the process of opening any other type of account, please note 
that the login is possible beginning the day after account approval.

Example user name: trader777,keepSocketOpen=false]]...
2025-08-01 01:29:11.077 [LE] INFO  [JTS-AuthDispatcherS2-13] - Socket closed.
2025-08-01 01:29:11.077 [LE] INFO  [JTS-AuthDispatcherS2-13] - AuthTimeoutMonitor-CCP: deactivate
2025-08-01 01:29:11.077 [LE] INFO  [JTS-AuthTimeoutMonitorThread-CCP-14] - Terminating auth timeout monitor thread for CCP
2025-08-01 01:29:11.077 [LE] INFO  [JTS-AuthDispatcherS2-13] - SocketTracker[name=name=CCP(cdc1.ibllc.com:4001 (SSL)),usesCcpConMan=false,lastReadTimestamp=1754026151076,lastReadDateTime=2025-08-01T01:29:11.076,lastFixSendTime=].
2025-08-01 01:29:11.077 [LE] INFO  [JTS-AuthDispatcherS2-13] - Interrupting dispatcher [sessionID=2]...
2025-08-01 01:29:11.077 [LE] INFO  [JTS-AuthDispatcherS2-13] - Interrupting listener [sessionID=2,disconnectSocket=true]...
2025-08-01 01:29:11.079 [LE] INFO  [JTS-AuthDispatcherS2-13] - CONN CALC: Last connection attempt time is cleared!
2025-08-01 01:29:11.079 [LE] INFO  [JTS-AuthDispatcherS2-13] - Authentication completed.
2025-08-01 01:29:11.079 [LE] INFO  [JTS-AuthDispatcherS2-13] - ### onAuthenticationCompleted tokenProtocol=0; authenticated=false
2025-08-01 01:29:11.079 [LE] INFO  [JTS-AuthDispatcherS2-13] - ### onFinish
2025-08-01 01:29:11.079 [LE] INFO  [JTS-AuthDispatcherS2-13] - setting session token in AuthenticationHandler: authenticationType=MARKET_DATA_CONNECTION hashCode=1234145977 new=null old=null ctciOld=null
2025-08-01 01:29:11.079 [LE] INFO  [JTS-AuthDispatcherS2-13] - ccp session token non-CTCI is set as Empty 
2025-08-01 01:29:11.079 [LE] INFO  [JTS-AuthDispatcherS2-13] - Dispatcher thread terminating [sessionID=2,interrupted=true]...
2025-08-01 01:29:11.079 [LE] INFO  [JTS-CCPListenerS2-12] - Listener thread terminating [sessionID=2] [seen=618,totalShifted=618,moreAvailable=0]
2025-08-01 01:29:11.109 [LE] INFO  [JTS-CachedThreadExecutor-19] - AdManager: NEXT_AD ad is not available
2025-08-01 01:29:11.109 [LE] ERROR [JTS-CachedThreadExecutor-19] - AdsManager: get next image failed with status 404
2025-08-01 01:29:11.117 [LE] INFO  [AWT-EventQueue-0] - AdImageContainer: display regular background image without ads
2025-08-01 01:29:11.118 [LE] INFO  [AWT-EventQueue-0] - Splashscreen: should not show ads
2025-08-01 01:29:11.183 [LE] INFO  [JTS-GstatMessageMgr-20] - Received response [errorCode=204,contentLen=-1].
2025-08-01 01:29:11.188 [LE] INFO  [JavaFX Application Thread] - GstatMessagePanel: bridge already created
2025-08-01 01:29:11.190 [LE] INFO  [JavaFX Application Thread] - GstatMessagePanel: setup web app is done
2025-08-01 01:29:29.020 [LE] INFO  [AWT-EventQueue-0] - Stopping GstatMessageMgr...
2025-08-01 01:29:29.021 [LE] INFO  [AWT-EventQueue-0] - LoginWindow.onLogin() - request MiscUrls
2025-08-01 01:29:29.021 [LE] INFO  [AWT-EventQueue-0] - Setting dir is C:\Users\mrbat\Desktop\495\tws\
2025-08-01 01:29:29.021 [LE] INFO  [AWT-EventQueue-0] - PROXY Cleared HTTP proxy: no valid proxy is present (passing on :0)
2025-08-01 01:29:29.024 [LE] INFO  [AWT-EventQueue-0] - host = cdc1.ibllc.com
2025-08-01 01:29:29.024 [LE] INFO  [AWT-EventQueue-0] - remotePort = 4001
2025-08-01 01:29:29.024 [LE] INFO  [AWT-EventQueue-0] - localPort = 0
2025-08-01 01:29:29.029 [LE] INFO  [AWT-EventQueue-0] - UserCredentials.sessionId() [this=1058148131,old=null,new=688c50a6.032b].
2025-08-01 01:29:29.029 [LE] INFO  [AWT-EventQueue-0] - CONN CALC: Last connection attempt time is cleared!
2025-08-01 01:29:29.029 [LE] INFO  [AWT-EventQueue-0] - CONN CALC: Last connection set as now:01:29:29:029
2025-08-01 01:29:29.029 [LE] INFO  [AWT-EventQueue-0] - Prelogin delay:0
2025-08-01 01:29:29.029 [LE] INFO  [AWT-EventQueue-0] - Network monitor is activated
2025-08-01 01:29:29.029 [LE] INFO  [JTS-Login-23] - Starting launcher login thread
2025-08-01 01:29:29.029 [LE] INFO  [JTS-Login-23] - LauncherLoginThread.runLoginWithUI()[hotBackupStrategy=ON,loginAttempt=1,socketDelay=20000].
2025-08-01 01:29:29.029 [LE] INFO  [JTS-Login-23] - SPLASH Connecting to server
2025-08-01 01:29:29.029 [LE] INFO  [JTS-Login-23] - ### startLogin startTime=1754026169029
